Hãng sản xuất,Công nghệ CPU,Loại CPU,Dung lượng RAM,Loại RAM,Loại ổ cứng,Dung lượng ổ cứng (GB),Đồ họa đã làm sạch,Kích thước (inch),shop_1_price,shop_1_name,shop_2_price,shop_2_name,shop_3_price,shop_3_name,shop_1_price_domain_outlier,shop_1_price_domain,shop_1_price_clean,shop_2_price_domain_outlier,shop_2_price_domain,shop_2_price_clean,shop_3_price_domain_outlier,shop_3_price_domain,shop_3_price_clean,price_row_median_domain,shop_1_price_relative_outlier,shop_2_price_relative_outlier,shop_3_price_relative_outlier,n_prices_raw,n_prices_clean,price_median,price_min_clean,price_max_clean,price_spread_clean_pct,flag_price_spread_warn,flag_price_spread_critical,log_price_median,price_segment,brand_clean,brand_grouped,brand_is_rare,screen_size_clean,screen_size_outlier,screen_size_group,cpu_brand,cpu_tier,cpu_model_clean,ram_gb_clean,ram_capacity_outlier,ram_tier_clean,ram_type_clean,storage_type_clean,storage_gb_clean,storage_gb_outlier,storage_tier_clean,gpu_brand,gpu_tier_v2,product_id,spec_key,is_soft_duplicate_spec,high_end_config_flag,brand_screen_cell_n,low_count_brand_screen_cell,cpu_ram_cell_n,gpu_ram_cell_n,low_count_cpu_ram_cell,low_count_gpu_ram_cell
Lenovo,AMD Ryzen 9,8940HX,16.0,DDR5,SSD,1024.0,RTX 5060,16.0,27500000,trieubom.com,28700000,sazo.vn,28990000.0,dienmaynguyenduc.vn,False,27500000.0,27500000.0,False,28700000,28700000.0,False,28990000.0,28990000.0,28700000.0,False,False,False,3,3,28700000.0,27500000.0,28990000.0,0.0519163763066202,False,False,17.172407715573055,mid,Lenovo,Lenovo,False,16.0,False,16-16.9in,AMD,High-end,8940HX,16.0,False,16GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,RTX 5000,3447,Lenovo|8940HX|16.0|1024.0|16.0,True,True,184,False,252,56,False,False
Lenovo,Intel Core i7,11370H,16.0,LPDDR4x,SSD,512.0,Other GPU,14.0,26799000,eaz.com.vn,26800000,vietmob.com,29490000.0,maytinhdatcang.vn,False,26799000.0,26799000.0,False,26800000,26800000.0,False,29490000.0,29490000.0,26800000.0,False,False,False,3,3,26800000.0,26799000.0,29490000.0,0.100410447761194,False,False,17.103912482794517,mid,Lenovo,Lenovo,False,14.0,False,14-14.9in,Intel,Upper-mid,11370H,16.0,False,16GB,LPDDR4X,SSD,512.0,False,512GB,Other,Other GPU,3448,Lenovo|11370H|16.0|512.0|14.0,True,False,375,False,1297,210,False,False
Dell,AMD Ryzen 5,5500U,8.0,DDR4,SSD,256.0,AMD Radeon Graphics,14.0,15990000,compumax.com.vn,17399000,eaz.com.vn,17990000.0,mua8.com,False,15990000.0,15990000.0,False,17399000,17399000.0,False,17990000.0,17990000.0,17399000.0,False,False,False,3,3,17399000.0,15990000.0,17990000.0,0.114949135007759,False,False,16.67192334874342,mid,Dell,Dell,False,14.0,False,14-14.9in,AMD,Mid-range,5500U,8.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,AMD,AMD Radeon,3449,Dell|5500U|8.0|256.0|14.0,True,False,303,False,230,182,False,False
Dell,Intel core i7,12700H,16.0,DDR5,SSD,512.0,RTX 3050,17.0,42900000,laptop3mien.vn,46490000,hoangsonstore.com,52490000.0,xrazer.vn,False,42900000.0,42900000.0,False,46490000,46490000.0,False,52490000.0,52490000.0,46490000.0,False,False,False,3,3,46490000.0,42900000.0,52490000.0,0.206280920628092,False,False,17.65474781517677,high,Dell,Dell,False,17.0,False,>=17in,Intel,Upper-mid,12700H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,NVIDIA,Other RTX,3450,Dell|12700H|16.0|512.0|17.0,False,True,10,False,1297,239,False,False
Hp,AMD Ryzen 7,8840U,15.0,LPDDR5,SSD,512.0,AMD Radeon Graphics,13.3,25790000,dienmayxanh.com,29658000,ben.com.vn,24799000.0,eaz.com.vn,False,25790000.0,25790000.0,False,29658000,29658000.0,False,24799000.0,24799000.0,25790000.0,False,False,False,3,3,25790000.0,24799000.0,29658000.0,0.1884063590538968,False,False,17.065497416632244,mid,HP,HP,False,13.3,False,13-13.9in,AMD,Upper-mid,8840U,15.0,False,Other,LPDDR5,SSD,512.0,False,512GB,AMD,AMD Radeon,3451,HP|8840U|15.0|512.0|13.3,False,False,119,False,16,8,True,True
Asus,Intel Core i5,6200U,8.0,DDR3L,HDD,500.0,Other GPU,15.6,5500000,vodien.vn,9490000,laptopnhatminh.com,11655000.0,osc.vn,False,5500000.0,5500000.0,False,9490000,9490000.0,False,11655000.0,11655000.0,9490000.0,False,False,False,3,3,9490000.0,5500000.0,11655000.0,0.6485774499473129,True,True,16.065749275960183,low,ASUS,ASUS,False,15.6,False,15-15.9in,Intel,Mid-range,6200U,8.0,False,<=8GB,DDR3L,HDD,500.0,False,512GB,Other,Other GPU,3452,ASUS|6200U|8.0|500.0|15.6,False,False,292,False,1774,357,False,False
Asus,Intel Core i7,1360P,8.0,DDR4,SSD,512.0,Intel Iris Xe,14.0,19690000,nhanhavui.com.vn,19899000,eaz.com.vn,19990000.0,smnet.vn,False,19690000.0,19690000.0,False,19899000,19899000.0,False,19990000.0,19990000.0,19899000.0,False,False,False,3,3,19899000.0,19690000.0,19990000.0,0.0150761344791195,False,False,16.806180087429585,mid,ASUS,ASUS,False,14.0,False,14-14.9in,Intel,Upper-mid,1360P,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3453,ASUS|1360P|8.0|512.0|14.0,False,False,315,False,1774,1101,False,False
Lenovo,Intel Core Ultra 5,225U,32.0,DDR5,SSD,512.0,Other GPU,14.0,22999000,eaz.com.vn,24490000,compro.vn,24990000.0,quangtin.com,False,22999000.0,22999000.0,False,24490000,24490000.0,False,24990000.0,24990000.0,24490000.0,False,False,False,3,3,24490000.0,22999000.0,24990000.0,0.0812984891792568,False,False,17.01377546976134,mid,Lenovo,Lenovo,False,14.0,False,14-14.9in,Intel,Mid-range,225U,32.0,False,32GB,DDR5,SSD,512.0,False,512GB,Other,Other GPU,3454,Lenovo|225U|32.0|512.0|14.0,True,True,375,False,383,50,False,False
Lenovo,Ultra 7,255H,32.0,DDR5,SSD,1024.0,Intel Arc Graphics,14.0,31490000,tnc.com.vn,39350000,zenotek.vn,40299000.0,eaz.com.vn,False,31490000.0,31490000.0,False,39350000,39350000.0,False,40299000.0,40299000.0,39350000.0,False,False,False,3,3,39350000.0,31490000.0,40299000.0,0.2238627700127065,False,False,17.488006558240645,high,Lenovo,Lenovo,False,14.0,False,14-14.9in,Unknown,Unknown,255H,32.0,False,32GB,DDR5,SSD,1024.0,False,1TB,Intel,Intel Integrated,3455,Lenovo|255H|32.0|1024.0|14.0,True,True,375,False,27,162,False,False
Dell,Intel Core i7,10750H,8.0,DDR4,SSD,512.0,GTX 1650TI,15.6,20990000,anvietpc.com.vn,25499000,eaz.com.vn,25700000.0,quangmai.net,False,20990000.0,20990000.0,False,25499000,25499000.0,False,25700000.0,25700000.0,25499000.0,False,False,False,3,3,25499000.0,20990000.0,25700000.0,0.1847131260049413,False,False,17.054149832890648,mid,Dell,Dell,False,15.6,False,15-15.9in,Intel,Upper-mid,10750H,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,NVIDIA,GTX,3456,Dell|10750H|8.0|512.0|15.6,True,False,329,False,1774,111,False,False
Asus,Intel core i5,1235U,16.0,DDR4,SSD,512.0,Intel Iris Xe,14.0,13990000,ben.com.vn,14090000,dienmayxanh.com,14490000.0,shopee.vn,False,13990000.0,13990000.0,False,14090000,14090000.0,False,14490000.0,14490000.0,14090000.0,False,False,False,3,3,14090000.0,13990000.0,14490000.0,0.0354861603974449,False,False,16.460975954847182,low,ASUS,ASUS,False,14.0,False,14-14.9in,Intel,Mid-range,1235U,16.0,False,16GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3457,ASUS|1235U|16.0|512.0|14.0,True,False,315,False,1297,753,False,False
Asus,Intel Pentium,N6000,4.0,DDR4,SSD,128.0,Intel UHD Graphics,11.6,6215000,thnet.vn,6590000,laptopxachtay.com.vn,6800000.0,maytinhnangdong.vn,False,6215000.0,6215000.0,False,6590000,6590000.0,False,6800000.0,6800000.0,6590000.0,False,False,False,3,3,6590000.0,6215000.0,6800000.0,0.0887708649468892,False,False,15.701064058223746,low,ASUS,ASUS,False,11.6,False,<13in,Intel,Low-end,N6000,4.0,False,<=8GB,DDR4,SSD,128.0,False,<=256GB,Intel,Intel Integrated,3458,ASUS|N6000|4.0|128.0|11.6,True,False,3,True,1774,1101,False,False
Lenovo,Ultra 5,125H,32.0,DDR5,HDD,1024.0,RTX Series,14.5,31490000,tnc.com.vn,40699000,eaz.com.vn,40890000.0,laptopworld.vn,False,31490000.0,31490000.0,False,40699000,40699000.0,False,40890000.0,40890000.0,40699000.0,False,False,False,3,3,40699000.0,31490000.0,40890000.0,0.2309639057470699,False,False,17.521714104657033,high,Lenovo,Lenovo,False,14.5,False,14-14.9in,Unknown,Unknown,125H,32.0,False,32GB,DDR5,HDD,1024.0,False,1TB,NVIDIA,Other RTX,3459,Lenovo|125H|32.0|1024.0|14.5,True,True,375,False,27,107,False,False
Gigabyte,Intel core i7,13620H,16.0,DDR5,SSD,512.0,RTX 5070,16.0,21890000,cellphones.com.vn,25890000,dienmayxanh.com,27290000.0,nguyenkim.com,False,21890000.0,21890000.0,False,25890000,25890000.0,False,27290000.0,27290000.0,25890000.0,False,False,False,3,3,25890000.0,21890000.0,27290000.0,0.2085747392815759,False,False,17.06936739035267,mid,Gigabyte,Gigabyte,False,16.0,False,16-16.9in,Intel,Upper-mid,13620H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,NVIDIA,RTX 5000,3460,Gigabyte|13620H|16.0|512.0|16.0,True,True,30,False,1297,56,False,False
Lenovo,Intel Core i5,1235,8.0,DDR4,SSD,256.0,Intel UHD Graphics,14.0,12650000,hkc.vn,12870000,hungphuc.vn,12299000.0,eaz.com.vn,False,12650000.0,12650000.0,False,12870000,12870000.0,False,12299000.0,12299000.0,12650000.0,False,False,False,3,3,12650000.0,12299000.0,12870000.0,0.0451383399209486,False,False,16.353167852189184,low,Lenovo,Lenovo,False,14.0,False,14-14.9in,Intel,Mid-range,1235,8.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,Intel,Intel Integrated,3461,Lenovo|1235|8.0|256.0|14.0,False,False,375,False,1774,1101,False,False
Apple,Apple M5,10-Core CPU,24.0,,SSD,1024.0,Apple GPU,15.3,45990000,fptshop.com.vn,45990000,cellphones.com.vn,45690000.0,macone.vn,False,45990000.0,45990000.0,False,45990000,45990000.0,False,45690000.0,45690000.0,45990000.0,False,False,False,3,3,45990000.0,45690000.0,45990000.0,0.0065231572080887,False,False,17.643934561259965,high,Apple,Apple,False,15.3,False,15-15.9in,Apple,Mid-range,10-CORE CPU,24.0,False,Other,Unknown,SSD,1024.0,False,1TB,Apple,Apple GPU,3462,Apple|10-CORE CPU|24.0|1024.0|15.3,False,True,18,False,27,27,False,False
,Intel Core i3,1215U,8.0,,,,Intel UHD Graphics,359.4,14290000,hopthanhthinh.com,14400000,mayina0.com,14780000.0,quangtin.com,False,14290000.0,14290000.0,False,14400000,14400000.0,False,14780000.0,14780000.0,14400000.0,False,False,False,3,3,14400000.0,14290000.0,14780000.0,0.0340277777777777,False,False,16.48273883399067,low,Unknown,Unknown,False,,True,Unknown,Intel,Entry,1215U,8.0,False,<=8GB,Unknown,Unknown,,False,Unknown,Intel,Intel Integrated,3463,Unknown|1215U|8.0|Unknown|Unknown,True,False,80,False,1774,1101,False,False
Asus,Ultra 9,185H,32.0,DDR5,SSD,1024.0,Intel Arc Graphics,14.0,29419000,shopee.vn,24990000,xrazer.vn,25490000.0,ttcenter.com.vn,False,29419000.0,29419000.0,False,24990000,24990000.0,False,25490000.0,25490000.0,25490000.0,False,False,False,3,3,25490000.0,24990000.0,29419000.0,0.1737544134954884,False,False,17.053796815583368,mid,ASUS,ASUS,False,14.0,False,14-14.9in,Unknown,Unknown,185H,32.0,False,32GB,DDR5,SSD,1024.0,False,1TB,Intel,Intel Integrated,3464,ASUS|185H|32.0|1024.0|14.0,False,True,315,False,27,162,False,False
Dell,Intel Core i5,8265U,8.0,DDR4,HDD,2048.0,Unknown,15.6,16390000,sondat.vn,17980000,nhatminhcomputer.com.vn,19690000.0,tuanminhstore.com,False,16390000.0,16390000.0,False,17980000,17980000.0,False,19690000.0,19690000.0,17980000.0,False,False,False,3,3,17980000.0,16390000.0,19690000.0,0.1835372636262514,False,False,16.7047706426251,mid,Dell,Dell,False,15.6,False,15-15.9in,Intel,Mid-range,8265U,8.0,False,<=8GB,DDR4,HDD,2048.0,False,2TB,Other,Unknown,3465,Dell|8265U|8.0|2048.0|15.6,False,True,329,False,1774,153,False,False
Hp,Intel Core Ultra 5,125H,24.0,DDR5,SSD,512.0,Intel Arc Graphics,14.0,22490000,fptshop.com.vn,21190000,philong.com.vn,21590000.0,laptopworld.vn,False,22490000.0,22490000.0,False,21190000,21190000.0,False,21590000.0,21590000.0,21590000.0,False,False,False,3,3,21590000.0,21190000.0,22490000.0,0.0602130616025937,False,False,16.88774084880873,mid,HP,HP,False,14.0,False,14-14.9in,Intel,Mid-range,125H,24.0,False,Other,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,3466,HP|125H|24.0|512.0|14.0,False,False,364,False,28,9,False,True
,Intel Core i5,1135G7,8.0,,,,Intel Iris Xe,14.0,30799000,eaz.com.vn,33000000,hugotech.vn,35490000.0,songphuong.vn,False,30799000.0,30799000.0,False,33000000,33000000.0,False,35490000.0,35490000.0,33000000.0,False,False,False,3,3,33000000.0,30799000.0,35490000.0,0.1421515151515151,False,False,17.312018149733785,high,Unknown,Unknown,False,14.0,False,14-14.9in,Intel,Mid-range,1135G7,8.0,False,<=8GB,Unknown,Unknown,,False,Unknown,Intel,Intel Integrated,3467,Unknown|1135G7|8.0|Unknown|14.0,True,False,54,False,1774,1101,False,False
Asus,Intel Core i9,14900HX,32.0,DDR5,SSD,1024.0,RTX 4060,16.0,39490000,laptopnew.vn,40799000,eaz.com.vn,40990000.0,laptopworld.vn,False,39490000.0,39490000.0,False,40799000,40799000.0,False,40990000.0,40990000.0,40799000.0,False,False,False,3,3,40799000.0,39490000.0,40990000.0,0.0367656070001715,False,False,17.524168153780504,high,ASUS,ASUS,False,16.0,False,16-16.9in,Intel,High-end,14900HX,32.0,False,32GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,RTX 4000,3468,ASUS|14900HX|32.0|1024.0|16.0,True,True,90,False,383,82,False,False
Msi,Intel Core i5,1155G7,8.0,DDR4,SSD,512.0,Intel Iris Xe,15.6,12299000,eaz.com.vn,12663000,laptopfull.com,12739000.0,dinhvangcomputer.vn,False,12299000.0,12299000.0,False,12663000,12663000.0,False,12739000.0,12739000.0,12663000.0,False,False,False,3,3,12663000.0,12299000.0,12739000.0,0.0347469004185422,False,False,16.35419499240297,low,MSI,MSI,False,15.6,False,15-15.9in,Intel,Mid-range,1155G7,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3469,MSI|1155G7|8.0|512.0|15.6,True,False,143,False,1774,1101,False,False
Lenovo,Ultra 7,255H,32.0,DDR5,SSD,512.0,Intel Arc Graphics,14.0,27700000,laptop123.com.vn,27900000,hacom.vn,28500000.0,congnghesgsaigon.com,False,27700000.0,27700000.0,False,27900000,27900000.0,False,28500000.0,28500000.0,27900000.0,False,False,False,3,3,27900000.0,27700000.0,28500000.0,0.028673835125448,False,False,17.14413728263389,mid,Lenovo,Lenovo,False,14.0,False,14-14.9in,Unknown,Unknown,255H,32.0,False,32GB,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,3470,Lenovo|255H|32.0|512.0|14.0,True,True,375,False,27,162,False,False
Msi,Intel Core i7,11800H,8.0,DDR4,SSD,512.0,RTX 3050,17.3,26390000,laptopfull.com,26690000,maytinhdatcang.vn,30990000.0,gland.vn,False,26390000.0,26390000.0,False,26690000,26690000.0,False,30990000.0,30990000.0,26690000.0,False,False,False,3,3,26690000.0,26390000.0,30990000.0,0.172349194454852,False,False,17.099799558847923,mid,MSI,MSI,False,17.3,False,>=17in,Intel,Upper-mid,11800H,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,NVIDIA,Other RTX,3471,MSI|11800H|8.0|512.0|17.3,True,True,49,False,1774,116,False,False
Msi,Intel Core i5,9300H,8.0,DDR4,SSD,256.0,Unknown,15.6,20790000,laptopfull.com,21590000,compro.com.vn,23890000.0,nnkk.vn,False,20790000.0,20790000.0,False,21590000,21590000.0,False,23890000.0,23890000.0,21590000.0,False,False,False,3,3,21590000.0,20790000.0,23890000.0,0.143584993052339,False,False,16.88774084880873,mid,MSI,MSI,False,15.6,False,15-15.9in,Intel,Mid-range,9300H,8.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,Other,Unknown,3472,MSI|9300H|8.0|256.0|15.6,False,False,143,False,1774,153,False,False
Microsoft,Intel Core i3,1005G1,4.0,LPDDR4x,SSD,128.0,Intel UHD Graphics,12.3,12490000,surfacecenter.com.vn,12650000,tic.vn,12650000.0,dienmay.xyz,False,12490000.0,12490000.0,False,12650000,12650000.0,False,12650000.0,12650000.0,12650000.0,False,False,False,3,3,12650000.0,12490000.0,12650000.0,0.0126482213438735,False,False,16.353167852189184,low,Microsoft,Microsoft,False,12.3,False,<13in,Intel,Entry,1005G1,4.0,False,<=8GB,LPDDR4X,SSD,128.0,False,<=256GB,Intel,Intel Integrated,3473,Microsoft|1005G1|4.0|128.0|12.3,False,False,28,False,1774,1101,False,False
Dell,Intel Core 5,210H,16.0,DDR5,SSD,512.0,Intel Iris Xe,14.0,14990000,laptoplc.com.vn,15990000,laptopnew.vn,15990000.0,a-smart.vn,False,14990000.0,14990000.0,False,15990000,15990000.0,False,15990000.0,15990000.0,15990000.0,False,False,False,3,3,15990000.0,14990000.0,15990000.0,0.0625390869293308,False,False,16.587474147349223,mid,Dell,Dell,False,14.0,False,14-14.9in,Intel,Unknown,210H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,3474,Dell|210H|16.0|512.0|14.0,False,False,303,False,1297,753,False,False
Surface,Snapdragon X Plus,,16.0,LPDDR5x,SSD,256.0,Other GPU,12.0,18999000,tritienlaptop.com,18999000,surfaceplus.vn,19499000.0,surfacechain.vn,False,18999000.0,18999000.0,False,18999000,18999000.0,False,19499000.0,19499000.0,18999000.0,False,False,False,3,3,18999000.0,18999000.0,19499000.0,0.0263171745881362,False,False,16.759896956801025,mid,Surface,Other,True,12.0,False,<13in,Qualcomm,Mid-range,UNKNOWN,16.0,False,16GB,LPDDR5X,SSD,256.0,False,<=256GB,Other,Other GPU,3475,Surface|UNKNOWN|16.0|256.0|12.0,False,False,6,True,28,210,False,False
Hp,Intel Core i3,1005G1,4.0,DDR4,SSD,512.0,Intel UHD Graphics,14.0,11580000,hungphuc.vn,11590000,tinhocsangtao.vn,10499000.0,eaz.com.vn,False,11580000.0,11580000.0,False,11590000,11590000.0,False,10499000.0,10499000.0,11580000.0,False,False,False,3,3,11580000.0,10499000.0,11590000.0,0.0942141623488773,False,False,16.264790116464905,low,HP,HP,False,14.0,False,14-14.9in,Intel,Entry,1005G1,4.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3476,HP|1005G1|4.0|512.0|14.0,True,False,364,False,1774,1101,False,False
Asus,Intel Core i5,8265U,4.0,DDR4,SSD,256.0,Intel UHD Graphics,14.0,14960000,cameranhapkhau.com,14490000,thuanthientech.vn,15390000.0,compro.com.vn,False,14960000.0,14960000.0,False,14490000,14490000.0,False,15390000.0,15390000.0,14960000.0,False,False,False,3,3,14960000.0,14490000.0,15390000.0,0.0601604278074866,False,False,16.52089059735552,low,ASUS,ASUS,False,14.0,False,14-14.9in,Intel,Mid-range,8265U,4.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,Intel,Intel Integrated,3477,ASUS|8265U|4.0|256.0|14.0,False,False,315,False,1774,1101,False,False
Dell,Intel Core i5,1335U,16.0,DDR4,SSD,512.0,Intel Iris Xe,14.0,22800000,hungphuc.vn,26990000,shopee.vn,22866000.0,techsys.vn,False,22800000.0,22800000.0,False,26990000,26990000.0,False,22866000.0,22866000.0,22866000.0,False,False,False,3,3,22866000.0,22800000.0,26990000.0,0.1832414939211055,False,False,16.945161692817106,mid,Dell,Dell,False,14.0,False,14-14.9in,Intel,Mid-range,1335U,16.0,False,16GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3478,Dell|1335U|16.0|512.0|14.0,True,False,303,False,1297,753,False,False
Dell,Intel Core i7,1355U,16.0,DDR4,SSD,1024.0,Intel UHD Graphics,15.6,23738000,ben.com.vn,25390000,surfaceviet.vn,20190000.0,tic.vn,False,23738000.0,23738000.0,False,25390000,25390000.0,False,20190000.0,20190000.0,23738000.0,False,False,False,3,3,23738000.0,20190000.0,25390000.0,0.2190580503833515,False,False,16.982587739725133,mid,Dell,Dell,False,15.6,False,15-15.9in,Intel,Upper-mid,1355U,16.0,False,16GB,DDR4,SSD,1024.0,False,1TB,Intel,Intel Integrated,3479,Dell|1355U|16.0|1024.0|15.6,True,False,329,False,1297,753,False,False
Acer,Intel Core i3,8145U,4.0,DDR4,SSD,256.0,Intel UHD Graphics,15.6,9849000,laptopfull.com,9950000,quangmai.net,10600000.0,compro.com.vn,False,9849000.0,9849000.0,False,9950000,9950000.0,False,10600000.0,10600000.0,9950000.0,False,False,False,3,3,9950000.0,9849000.0,10600000.0,0.0754773869346733,False,False,16.11308320963728,low,Acer,Acer,False,15.6,False,15-15.9in,Intel,Entry,8145U,4.0,False,<=8GB,DDR4,SSD,256.0,False,<=256GB,Intel,Intel Integrated,3480,Acer|8145U|4.0|256.0|15.6,False,False,178,False,1774,1101,False,False
Hp,Intel core I7,13700H,16.0,DDR4,SSD,512.0,RTX 4050,15.6,29110000,hkc.vn,20500000,laptop15.vn,27913000.0,techsys.vn,False,29110000.0,29110000.0,False,20500000,20500000.0,False,27913000.0,27913000.0,27913000.0,False,False,False,3,3,27913000.0,20500000.0,29110000.0,0.3084584243900691,True,False,17.144603123917076,mid,HP,HP,False,15.6,False,15-15.9in,Intel,Upper-mid,13700H,16.0,False,16GB,DDR4,SSD,512.0,False,512GB,NVIDIA,RTX 4000,3481,HP|13700H|16.0|512.0|15.6,True,True,239,False,1297,180,False,False
Lenovo,Intel Core Ultra 9,275HX,32.0,DDR5,SSD,1024.0,RTX 5070,16.0,52500000,trungtran.vn,52800000,mazo.vn,53500000.0,sazo.vn,False,52500000.0,52500000.0,False,52800000,52800000.0,False,53500000.0,53500000.0,52800000.0,False,False,False,3,3,52800000.0,52500000.0,53500000.0,0.0189393939393939,False,False,17.782021767615884,high,Lenovo,Lenovo,False,16.0,False,16-16.9in,Intel,High-end,275HX,32.0,False,32GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,RTX 5000,3482,Lenovo|275HX|32.0|1024.0|16.0,True,True,184,False,383,47,False,False
Gigabyte,Intel Core i7,13620H,16.0,DDR5,SSD,1024.0,RTX 4060,16.0,25250000,vitinhmanhphat.com,26250000,trianhtech.vn,26299000.0,eaz.com.vn,False,25250000.0,25250000.0,False,26250000,26250000.0,False,26299000.0,26299000.0,26250000.0,False,False,False,3,3,26250000.0,25250000.0,26299000.0,0.0399619047619047,False,False,17.083176585097146,mid,Gigabyte,Gigabyte,False,16.0,False,16-16.9in,Intel,Upper-mid,13620H,16.0,False,16GB,DDR5,SSD,1024.0,False,1TB,NVIDIA,RTX 4000,3483,Gigabyte|13620H|16.0|1024.0|16.0,True,True,30,False,1297,180,False,False
Hp,Intel core i5,1334U,16.0,DDR4,SSD,512.0,Intel Iris Xe,15.6,14846000,cphub.vn,20600000,laptop123.com.vn,20799000.0,eaz.com.vn,False,14846000.0,14846000.0,False,20600000,20600000.0,False,20799000.0,20799000.0,20600000.0,False,False,False,3,3,20600000.0,14846000.0,20799000.0,0.2889805825242718,False,False,16.840801682303496,mid,HP,HP,False,15.6,False,15-15.9in,Intel,Mid-range,1334U,16.0,False,16GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3484,HP|1334U|16.0|512.0|15.6,True,False,239,False,1297,753,False,False
Asus,Intel Core i5,12500H,8.0,DDR4,SSD,512.0,Intel Iris Xe,15.6,15699000,eaz.com.vn,17117000,vitinhminhhoang.vn,17290000.0,mixicomputer.vn,False,15699000.0,15699000.0,False,17117000,17117000.0,False,17290000.0,17290000.0,17117000.0,False,False,False,3,3,17117000.0,15699000.0,17290000.0,0.0929485307004732,False,False,16.655582738099252,mid,ASUS,ASUS,False,15.6,False,15-15.9in,Intel,Mid-range,12500H,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,Intel,Intel Integrated,3485,ASUS|12500H|8.0|512.0|15.6,True,False,292,False,1774,1101,False,False
Asus,Intel core I7,13620H,16.0,DDR5,SSD,512.0,Intel UHD Graphics,15.6,17299000,eaz.com.vn,17300000,kimlongcenter.com,17690000.0,tncstore.vn,False,17299000.0,17299000.0,False,17300000,17300000.0,False,17690000.0,17690000.0,17300000.0,False,False,False,3,3,17300000.0,17299000.0,17690000.0,0.0226011560693641,False,False,16.666217117271472,mid,ASUS,ASUS,False,15.6,False,15-15.9in,Intel,Upper-mid,13620H,16.0,False,16GB,DDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,3486,ASUS|13620H|16.0|512.0|15.6,True,False,292,False,1297,753,False,False
Lenovo,Intel Core i5,1240P,8.0,LPDDR5,SSD,512.0,Intel Iris Xe,13.3,23750000,tinhocsangtao.vn,17200000,haingan.vn,17810000.0,vitinhminhhoang.vn,False,23750000.0,23750000.0,False,17200000,17200000.0,False,17810000.0,17810000.0,17810000.0,False,False,False,3,3,17810000.0,17200000.0,23750000.0,0.3677709152161706,True,False,16.695270711414075,mid,Lenovo,Lenovo,False,13.3,False,13-13.9in,Intel,Mid-range,1240P,8.0,False,<=8GB,LPDDR5,SSD,512.0,False,512GB,Intel,Intel Integrated,3487,Lenovo|1240P|8.0|512.0|13.3,False,False,67,False,1774,1101,False,False
Asus,AMD Ryzen 3,3250U,4.0,DDR4,SSD,512.0,AMD Radeon Graphics,15.6,11990000,longphuccctv.com,12490000,anp.com.vn,12729000.0,mylook.vn,False,11990000.0,11990000.0,False,12490000,12490000.0,False,12729000.0,12729000.0,12490000.0,False,False,False,3,3,12490000.0,11990000.0,12729000.0,0.0591673338670936,False,False,16.34043896216581,low,ASUS,ASUS,False,15.6,False,15-15.9in,AMD,Entry,3250U,4.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,AMD,AMD Radeon,3488,ASUS|3250U|4.0|512.0|15.6,False,False,292,False,230,182,False,False
Acer,AMD Ryzen 5,3500U,8.0,DDR4,SSD,512.0,AMD Radeon Graphics,15.6,12690000,baochau.vn,12800000,compro.com.vn,14290000.0,vinhhung.com.vn,False,12690000.0,12690000.0,False,12800000,12800000.0,False,14290000.0,14290000.0,12800000.0,False,False,False,3,3,12800000.0,12690000.0,14290000.0,0.125,False,False,16.36495580701484,low,Acer,Acer,False,15.6,False,15-15.9in,AMD,Mid-range,3500U,8.0,False,<=8GB,DDR4,SSD,512.0,False,512GB,AMD,AMD Radeon,3489,Acer|3500U|8.0|512.0|15.6,True,False,178,False,230,182,False,False
